fold,direction,tissue,feature_set,model_type,comparison,n_source,n_target,n_features,mmd,random_repeat,source_file,model_label
1,Human to mouse,liver,Orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.1978183388710022,9,liver_expression_mmd_fold1.csv,Real target liver
1,Human to mouse,liver,Orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5626261234283447,9,liver_expression_mmd_fold1.csv,FlowTransOP
1,Human to mouse,liver,All target genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.6075487732887268,0,liver_expression_mmd_fold1.csv,Permuted both
1,Human to mouse,liver,Orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5991888642311096,0,liver_expression_mmd_fold1.csv,Permuted both
1,Human to mouse,liver,All target genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.6075470447540283,1,liver_expression_mmd_fold1.csv,Permuted both
1,Human to mouse,liver,Orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.599189043045044,1,liver_expression_mmd_fold1.csv,Permuted both
1,Human to mouse,liver,All target genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.6075450778007507,2,liver_expression_mmd_fold1.csv,Permuted both
1,Human to mouse,liver,Orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5991957783699036,2,liver_expression_mmd_fold1.csv,Permuted both
1,Human to mouse,liver,All target genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.6075463891029358,3,liver_expression_mmd_fold1.csv,Permuted both
1,Human to mouse,liver,Orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5991886258125305,3,liver_expression_mmd_fold1.csv,Permuted both
1,Human to mouse,liver,All target genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.6075447201728821,4,liver_expression_mmd_fold1.csv,Permuted both
1,Human to mouse,liver,Orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.599184513092041,4,liver_expression_mmd_fold1.csv,Permuted both
1,Human to mouse,liver,All target genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.6075472831726074,5,liver_expression_mmd_fold1.csv,Permuted both
1,Human to mouse,liver,Orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5991846919059753,5,liver_expression_mmd_fold1.csv,Permuted both
1,Human to mouse,liver,All target genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.6075471043586731,6,liver_expression_mmd_fold1.csv,Permuted both
1,Human to mouse,liver,Orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.599187970161438,6,liver_expression_mmd_fold1.csv,Permuted both
1,Human to mouse,liver,All target genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.6075478792190552,7,liver_expression_mmd_fold1.csv,Permuted both
1,Human to mouse,liver,Orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5991871356964111,7,liver_expression_mmd_fold1.csv,Permuted both
1,Human to mouse,liver,All target genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.6075491905212402,8,liver_expression_mmd_fold1.csv,Permuted both
1,Human to mouse,liver,Orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5991900563240051,8,liver_expression_mmd_fold1.csv,Permuted both
1,Human to mouse,liver,All target genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.6075472831726074,9,liver_expression_mmd_fold1.csv,Permuted both
1,Human to mouse,liver,Orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.599189043045044,9,liver_expression_mmd_fold1.csv,Permuted both
1,Mouse to human,liver,All target genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,37933,0.04865205287933349,0,liver_expression_mmd_fold1.csv,Real target liver
1,Mouse to human,liver,All target genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6284950971603394,0,liver_expression_mmd_fold1.csv,FlowTransOP
1,Mouse to human,liver,Orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.06717371940612793,0,liver_expression_mmd_fold1.csv,Real target liver
1,Mouse to human,liver,Orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6268338561058044,0,liver_expression_mmd_fold1.csv,FlowTransOP
1,Mouse to human,liver,All target genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,37933,0.04742956161499023,1,liver_expression_mmd_fold1.csv,Real target liver
1,Mouse to human,liver,All target genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6285262107849121,1,liver_expression_mmd_fold1.csv,FlowTransOP
1,Mouse to human,liver,Orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.0655900239944458,1,liver_expression_mmd_fold1.csv,Real target liver
1,Mouse to human,liver,Orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6268849968910217,1,liver_expression_mmd_fold1.csv,FlowTransOP
1,Mouse to human,liver,All target genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,37933,0.04761207103729248,2,liver_expression_mmd_fold1.csv,Real target liver
1,Mouse to human,liver,All target genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6285297274589539,2,liver_expression_mmd_fold1.csv,FlowTransOP
1,Mouse to human,liver,Orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.0658731460571289,2,liver_expression_mmd_fold1.csv,Real target liver
1,Mouse to human,liver,Orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6268719434738159,2,liver_expression_mmd_fold1.csv,FlowTransOP
1,Mouse to human,liver,All target genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,37933,0.04892456531524658,3,liver_expression_mmd_fold1.csv,Real target liver
1,Mouse to human,liver,All target genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6285271644592285,3,liver_expression_mmd_fold1.csv,FlowTransOP
1,Mouse to human,liver,Orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.06741464138031006,3,liver_expression_mmd_fold1.csv,Real target liver
1,Mouse to human,liver,Orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6268807649612427,3,liver_expression_mmd_fold1.csv,FlowTransOP
1,Mouse to human,liver,All target genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,37933,0.04924046993255615,4,liver_expression_mmd_fold1.csv,Real target liver
1,Mouse to human,liver,All target genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6285175085067749,4,liver_expression_mmd_fold1.csv,FlowTransOP
1,Mouse to human,liver,Orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.06811773777008057,4,liver_expression_mmd_fold1.csv,Real target liver
1,Mouse to human,liver,Orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6268544793128967,4,liver_expression_mmd_fold1.csv,FlowTransOP
1,Mouse to human,liver,All target genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,37933,0.04889559745788574,5,liver_expression_mmd_fold1.csv,Real target liver
1,Mouse to human,liver,All target genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6285028457641602,5,liver_expression_mmd_fold1.csv,FlowTransOP
1,Mouse to human,liver,Orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.06731534004211426,5,liver_expression_mmd_fold1.csv,Real target liver
1,Mouse to human,liver,Orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6268495321273804,5,liver_expression_mmd_fold1.csv,FlowTransOP
1,Mouse to human,liver,All target genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,37933,0.04827678203582764,6,liver_expression_mmd_fold1.csv,Real target liver
1,Mouse to human,liver,All target genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6284968256950378,6,liver_expression_mmd_fold1.csv,FlowTransOP
1,Mouse to human,liver,Orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.06660819053649902,6,liver_expression_mmd_fold1.csv,Real target liver
1,Mouse to human,liver,Orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6268336176872253,6,liver_expression_mmd_fold1.csv,FlowTransOP
1,Mouse to human,liver,All target genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,37933,0.04750204086303711,7,liver_expression_mmd_fold1.csv,Real target liver
1,Mouse to human,liver,All target genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6285181045532227,7,liver_expression_mmd_fold1.csv,FlowTransOP
1,Mouse to human,liver,Orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.06561243534088135,7,liver_expression_mmd_fold1.csv,Real target liver
1,Mouse to human,liver,Orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6268641352653503,7,liver_expression_mmd_fold1.csv,FlowTransOP
1,Mouse to human,liver,All target genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,37933,0.04815268516540527,8,liver_expression_mmd_fold1.csv,Real target liver
1,Mouse to human,liver,All target genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6285044550895691,8,liver_expression_mmd_fold1.csv,FlowTransOP
1,Mouse to human,liver,Orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.06655013561248779,8,liver_expression_mmd_fold1.csv,Real target liver
1,Mouse to human,liver,Orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6268523931503296,8,liver_expression_mmd_fold1.csv,FlowTransOP
1,Mouse to human,liver,All target genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,37933,0.04638063907623291,9,liver_expression_mmd_fold1.csv,Real target liver
1,Mouse to human,liver,All target genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.62851715087890625,9,liver_expression_mmd_fold1.csv,FlowTransOP
1,Mouse to human,liver,Orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.06412744522094727,9,liver_expression_mmd_fold1.csv,Real target liver
1,Mouse to human,liver,Orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6268503665924072,9,liver_expression_mmd_fold1.csv,FlowTransOP
1,Mouse to human,liver,All target genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6232419013977051,0,liver_expression_mmd_fold1.csv,Permuted both
1,Mouse to human,liver,Orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.588390052318573,0,liver_expression_mmd_fold1.csv,Permuted both
1,Mouse to human,liver,All target genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6232406497001648,1,liver_expression_mmd_fold1.csv,Permuted both
1,Mouse to human,liver,Orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5883851051330566,1,liver_expression_mmd_fold1.csv,Permuted both
1,Mouse to human,liver,All target genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6232413649559021,2,liver_expression_mmd_fold1.csv,Permuted both
1,Mouse to human,liver,Orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5883944630622864,2,liver_expression_mmd_fold1.csv,Permuted both
1,Mouse to human,liver,All target genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6232351660728455,3,liver_expression_mmd_fold1.csv,Permuted both
1,Mouse to human,liver,Orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5883910655975342,3,liver_expression_mmd_fold1.csv,Permuted both
1,Mouse to human,liver,All target genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6232457756996155,4,liver_expression_mmd_fold1.csv,Permuted both
1,Mouse to human,liver,Orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5883866548538208,4,liver_expression_mmd_fold1.csv,Permuted both
1,Mouse to human,liver,All target genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6232334971427917,5,liver_expression_mmd_fold1.csv,Permuted both
1,Mouse to human,liver,Orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5883910655975342,5,liver_expression_mmd_fold1.csv,Permuted both
1,Mouse to human,liver,All target genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6232396960258484,6,liver_expression_mmd_fold1.csv,Permuted both
1,Mouse to human,liver,Orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5883957743644714,6,liver_expression_mmd_fold1.csv,Permuted both
1,Mouse to human,liver,All target genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6232381463050842,7,liver_expression_mmd_fold1.csv,Permuted both
1,Mouse to human,liver,Orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5884073376655579,7,liver_expression_mmd_fold1.csv,Permuted both
1,Mouse to human,liver,All target genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6232396960258484,8,liver_expression_mmd_fold1.csv,Permuted both
1,Mouse to human,liver,Orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5883908867835999,8,liver_expression_mmd_fold1.csv,Permuted both
1,Mouse to human,liver,All target genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.623241126537323,9,liver_expression_mmd_fold1.csv,Permuted both
1,Mouse to human,liver,Orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5883955359458923,9,liver_expression_mmd_fold1.csv,Permuted both
2,Human to mouse,liver,All target genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,29477,0.1660659909248352,0,liver_expression_mmd_fold2.csv,Real target liver
2,Human to mouse,liver,All target genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.5671944618225098,0,liver_expression_mmd_fold2.csv,FlowTransOP
2,Human to mouse,liver,Orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.19776898622512817,0,liver_expression_mmd_fold2.csv,Real target liver
2,Human to mouse,liver,Orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.567654550075531,0,liver_expression_mmd_fold2.csv,FlowTransOP
2,Human to mouse,liver,All target genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,29477,0.16436660289764404,1,liver_expression_mmd_fold2.csv,Real target liver
